ID,Segment ID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
335,33850,9 Avenue,West 46 Street,West 47 Street,SB,03/10/2018,1758,1553,1251,1022,802,587,701,976,1239,1448,1554,1662,1734,1740,1768,1853,1871,1896,1868,1851,1841,1948,1749,1499
369,78877,Westchester Avenue,East 167 Street,Home Street,WB,03/10/2018,348,322,220,230,205,193,222,385,479,549,643,571,654,673,783,866,680,667,654,622,607,519,480,447
369,78877,Westchester Avenue,East 167 Street,Home Street,EB,03/10/2018,272,243,208,175,161,158,194,318,386,519,568,539,619,677,643,698,725,711,629,629,565,455,440,355
372,131907,47 Avenue,189 Street,190 Street,EB,03/10/2018,3,1,1,0,1,0,2,8,12,22,29,34,45,33,33,30,30,34,41,22,17,25,14,17
372,131907,47 Avenue,189 Street,190 Street,WB,03/10/2018,0,0,0,0,0,0,0,1,1,3,3,8,9,14,8,9,10,16,7,4,2,3,3,3
326,33411,11 Avenue,West 27 Street,West 28 Street,SB,03/11/2018,608,454,0,286,208,196,211,207,257,291,387,451,544,694,678,582,729,722,626,607,543,384,342,258
327,31123,Grand Street,Union Avenue,Lorimer Street,EB,03/11/2018,187,317,0,152,131,94,45,100,131,154,220,223,288,395,461,410,458,500,451,447,424,238,70,227
327,31123,Grand Street,Union Avenue,Lorimer Street,WB,03/11/2018,428,345,0,316,216,242,251,264,286,326,357,393,445,508,497,547,518,504,476,447,428,352,271,225
328,70896,167 Street,Audubon Avenue,St Nicholas Avenue,WB,03/11/2018,13,16,0,10,5,23,14,16,16,21,24,26,31,15,49,44,45,17,26,21,18,39,27,23
329,76510,31 Avenue,87 Street,88 Street,EB,03/11/2018,92,72,0,50,47,28,20,30,60,77,105,133,174,158,172,170,208,191,189,161,129,112,86,71
329,76510,31 Avenue,87 Street,88 Street,WB,03/11/2018,82,59,0,31,35,32,27,49,97,113,145,184,190,170,171,213,175,162,151,120,94,106,76,41
331,33968,8 Avenue,West 47 Street,West 48 Street,NB,03/11/2018,1367,1302,0,928,778,636,769,833,1077,1185,1215,1435,1425,1589,1514,1442,1436,1475,1565,1483,1565,1655,1494,1567
333,33615,11 Avenue,West 44 Street,West 45 Street,NB,03/11/2018,29,23,0,10,10,8,10,15,22,30,48,83,96,64,63,61,68,68,74,53,45,37,33,17
333,33615,11 Avenue,West 44 Street,West 45 Street,SB,03/11/2018,1242,911,0,805,641,413,357,424,677,872,1098,1269,1407,1584,1656,1476,1615,1730,1364,1296,1248,1079,927,614
334,78760,Southern Boulevard,Jennings Street,East 172 Street,NB,03/11/2018,100,92,0,79,95,77,58,64,71,102,108,151,136,186,200,162,176,182,181,154,129,142,105,93
334,78760,Southern Boulevard,Jennings Street,East 172 Street,SB,03/11/2018,60,55,0,53,56,37,56,47,58,65,104,97,126,116,127,118,123,132,109,90,85,69,55,48
335,33850,9 Avenue,West 46 Street,West 47 Street,SB,03/11/2018,1869,1591,0,1388,1123,757,528,587,919,1095,1131,1553,1723,1781,1733,1852,1873,1673,1749,1704,1647,1620,1699,1447
372,131907,47 Avenue,189 Street,190 Street,EB,03/11/2018,3,5,0,4,1,1,4,7,13,19,32,32,36,38,31,35,30,35,27,29,15,17,6,8
372,131907,47 Avenue,189 Street,190 Street,WB,03/11/2018,2,0,0,1,3,0,1,3,1,2,5,11,3,13,6,5,6,8,3,2,1,2,2,0
326,33411,11 Avenue,West 27 Street,West 28 Street,SB,03/12/2018,181,127,75,80,108,224,409,549,774,814,863,793,709,624,645,598,560,639,728,705,539,462,492,408
327,31123,Grand Street,Union Avenue,Lorimer Street,EB,03/12/2018,150,109,71,80,30,86,0,395,318,304,359,377,355,365,401,355,507,502,443,439,336,270,144,145
327,31123,Grand Street,Union Avenue,Lorimer Street,WB,03/12/2018,159,146,153,206,387,556,542,517,503,471,419,425,446,472,477,523,510,476,445,502,410,383,492,284
328,70896,167 Street,Audubon Avenue,St Nicholas Avenue,WB,03/12/2018,12,16,8,3,6,17,45,49,102,88,55,65,52,61,49,55,50,36,31,35,29,18,22,22
329,76510,31 Avenue,87 Street,88 Street,EB,03/12/2018,47,29,13,18,23,20,38,128,148,115,111,156,162,168,209,296,64,58,374,195,145,103,57,61
329,76510,31 Avenue,87 Street,88 Street,WB,03/12/2018,24,16,13,13,23,54,149,293,353,207,158,174,189,191,195,196,180,152,158,126,112,85,75,39
330,34178,West 42 Street,5 Avenue,6 Avenue,EB,03/12/2018,194,148,87,84,125,311,473,646,510,587,601,810,740,718,707,656,619,456,508,456,337,421,388,237
330,34178,West 42 Street,5 Avenue,6 Avenue,WB,03/12/2018,308,255,165,168,198,340,596,641,716,725,700,648,679,762,834,795,688,681,726,653,674,627,461,456
331,33968,8 Avenue,West 47 Street,West 48 Street,NB,03/12/2018,1083,745,484,518,575,854,1241,1368,1348,1304,884,1440,1448,1428,1390,1410,1387,1339,1482,1341,1395,1198,1458,1493
333,33615,11 Avenue,West 44 Street,West 45 Street,NB,03/12/2018,22,22,40,20,16,18,35,69,135,164,100,95,83,63,86,87,86,74,97,111,71,39,46,25
333,33615,11 Avenue,West 44 Street,West 45 Street,SB,03/12/2018,478,338,341,362,352,503,778,1060,1120,1297,1389,1377,1290,1142,1440,1282,1361,1136,1262,1269,1326,1379,1380,1108
334,78760,Southern Boulevard,Jennings Street,East 172 Street,NB,03/12/2018,81,61,60,35,57,53,93,186,260,246,215,229,280,279,320,319,405,451,390,265,171,149,116,97
334,78760,Southern Boulevard,Jennings Street,East 172 Street,SB,03/12/2018,57,36,37,43,47,53,143,222,196,175,171,145,166,163,183,206,184,146,132,88,69,68,52,54
335,33850,9 Avenue,West 46 Street,West 47 Street,SB,03/12/2018,1032,851,597,532,552,595,1008,1224,1367,1413,1406,1440,1628,1601,1748,1793,1750,1646,1785,1746,1808,1686,1648,1445
369,78877,Westchester Avenue,East 167 Street,Home Street,WB,03/12/2018,276,218,191,115,156,184,504,845,814,804,733,627,619,567,750,795,653,613,580,521,510,436,369,289
369,78877,Westchester Avenue,East 167 Street,Home Street,EB,03/12/2018,233,197,136,87,120,167,275,450,539,447,483,474,502,568,610,705,641,711,748,525,444,348,275,217
372,131907,47 Avenue,189 Street,190 Street,EB,03/12/2018,4,0,0,0,0,4,21,44,34,24,22,24,20,23,39,45,35,36,28,36,25,13,6,5
372,131907,47 Avenue,189 Street,190 Street,WB,03/12/2018,0,1,0,0,0,0,3,15,10,4,2,10,10,8,9,11,8,15,8,8,7,4,2,0
326,33411,11 Avenue,West 27 Street,West 28 Street,SB,03/13/2018,211,128,74,88,108,230,463,646,874,961,669,677,642,637,544,603,592,600,543,615,606,467,520,391
327,31123,Grand Street,Union Avenue,Lorimer Street,EB,03/13/2018,167,113,67,55,61,74,38,185,324,265,270,311,308,357,365,378,307,252,413,460,386,315,256,189
327,31123,Grand Street,Union Avenue,Lorimer Street,WB,03/13/2018,177,158,154,160,396,569,554,532,512,484,444,476,464,473,478,515,505,552,481,438,443,390,319,265
328,70896,167 Street,Audubon Avenue,St Nicholas Avenue,WB,03/13/2018,10,14,2,4,10,15,35,84,124,95,52,57,40,38,57,50,30,31,36,44,23,24,21,14
329,76510,31 Avenue,87 Street,88 Street,EB,03/13/2018,41,26,17,7,14,23,41,97,156,93,88,130,135,141,179,221,268,293,263,190,164,109,78,48
329,76510,31 Avenue,87 Street,88 Street,WB,03/13/2018,32,16,15,11,23,56,149,336,378,230,168,160,154,196,225,200,203,181,164,154,119,109,68,50
330,34178,West 42 Street,5 Avenue,6 Avenue,EB,03/13/2018,225,152,127,161,313,582,700,708,747,747,706,678,682,706,671,621,534,589,569,585,549,476,488,355
330,34178,West 42 Street,5 Avenue,6 Avenue,WB,03/13/2018,378,255,223,185,267,336,540,615,727,798,716,744,655,758,764,828,738,643,723,715,623,582,517,493
331,33968,8 Avenue,West 47 Street,West 48 Street,NB,03/13/2018,1158,812,618,554,530,843,1145,1172,1187,1205,1196,1227,1169,1184,1198,1316,1075,1242,1331,1079,1139,1106,1390,1249
333,33615,11 Avenue,West 44 Street,West 45 Street,NB,03/13/2018,21,20,13,14,15,16,41,92,139,245,153,90,75,69,93,83,109,108,82,79,62,59,56,51
333,33615,11 Avenue,West 44 Street,West 45 Street,SB,03/13/2018,898,490,448,364,389,599,949,1335,1318,1199,1399,1126,1135,1230,1374,1133,1086,1303,1449,1127,1100,1238,1158,956
334,78760,Southern Boulevard,Jennings Street,East 172 Street,NB,03/13/2018,94,56,49,58,50,46,110,228,302,331,213,182,157,197,266,272,311,307,237,202,152,114,107,87
334,78760,Southern Boulevard,Jennings Street,East 172 Street,SB,03/13/2018,35,37,21,26,28,59,133,211,217,176,162,163,148,151,176,193,182,154,129,94,72,77,49,52
335,33850,9 Avenue,West 46 Street,West 47 Street,SB,03/13/2018,1333,953,685,580,507,594,990,1226,1364,1402,1452,1570,1406,1561,1600,1574,1582,1530,1739,1628,1828,1602,1749,1657
369,78877,Westchester Avenue,East 167 Street,Home Street,WB,03/13/2018,223,161,107,100,130,236,466,803,712,599,536,550,511,572,625,631,556,645,593,526,521,408,376,331
369,78877,Westchester Avenue,East 167 Street,Home Street,EB,03/13/2018,166,131,85,38,69,154,226,473,518,449,440,482,471,681,742,803,885,868,822,589,443,374,291,271
372,131907,47 Avenue,189 Street,190 Street,EB,03/13/2018,6,1,1,0,1,7,18,44,34,23,20,26,18,20,31,38,27,29,31,36,22,15,10,4
372,131907,47 Avenue,189 Street,190 Street,WB,03/13/2018,0,0,0,0,0,0,1,12,8,8,2,5,9,8,11,14,4,11,5,4,3,2,1,2
326,33411,11 Avenue,West 27 Street,West 28 Street,SB,03/14/2018,187,132,78,81,121,222,397,666,821,991,780,661,782,621,638,473,561,484,654,672,660,623,696,539
327,31123,Grand Street,Union Avenue,Lorimer Street,EB,03/14/2018,202,136,82,68,25,97,175,209,269,322,338,329,383,386,410,435,448,402,495,462,368,343,342,297
327,31123,Grand Street,Union Avenue,Lorimer Street,WB,03/14/2018,230,167,159,237,304,502,551,440,455,465,455,425,461,505,526,495,568,483,512,496,468,404,359,406
328,70896,167 Street,Audubon Avenue,St Nicholas Avenue,WB,03/14/2018,5,3,9,5,9,23,41,52,100,89,54,46,46,62,54,58,50,32,39,35,46,37,29,21
329,76510,31 Avenue,87 Street,88 Street,EB,03/14/2018,35,19,13,8,20,34,74,92,144,143,142,139,148,157,172,238,273,323,297,197,134,105,73,49
329,76510,31 Avenue,87 Street,88 Street,WB,03/14/2018,33,32,27,19,38,61,145,367,350,170,146,129,169,173,226,193,146,168,175,148,103,103,88,71
330,34178,West 42 Street,5 Avenue,6 Avenue,EB,03/14/2018,292,142,119,169,379,477,671,564,461,608,571,403,542,477,487,421,239,246,305,236,250,265,371,377
330,34178,West 42 Street,5 Avenue,6 Avenue,WB,03/14/2018,308,263,187,154,217,309,497,558,683,705,700,637,680,756,823,824,732,690,693,615,666,663,594,514
331,33968,8 Avenue,West 47 Street,West 48 Street,NB,03/14/2018,945,657,550,479,457,610,979,1117,1084,1103,1090,1128,1173,1254,1334,1224,1199,1303,1411,1228,1276,1457,1542,1409
333,33615,11 Avenue,West 44 Street,West 45 Street,NB,03/14/2018,21,26,33,8,15,16,48,69,120,199,149,93,78,68,93,76,80,115,94,121,81,48,55,35
333,33615,11 Avenue,West 44 Street,West 45 Street,SB,03/14/2018,744,462,397,333,376,530,769,1102,1090,1276,1229,1270,1323,1264,1300,1301,1152,1196,1279,1396,1561,1648,1802,1369
334,78760,Southern Boulevard,Jennings Street,East 172 Street,NB,03/14/2018,73,38,49,51,40,45,89,229,254,212,217,217,220,212,266,266,230,298,251,159,128,113,112,81
334,78760,Southern Boulevard,Jennings Street,East 172 Street,SB,03/14/2018,36,32,22,27,36,46,123,194,215,188,162,151,142,158,162,152,105,147,127,100,81,76,60,50
335,33850,9 Avenue,West 46 Street,West 47 Street,SB,03/14/2018,1205,957,686,591,495,616,1037,1209,1380,1453,1459,1440,1667,1666,1783,1817,1739,1745,1969,1963,1986,2085,2111,1840
369,78877,Westchester Avenue,East 167 Street,Home Street,WB,03/14/2018,240,165,113,81,149,219,516,822,741,760,577,573,630,663,675,742,651,632,595,594,531,457,381,365
369,78877,Westchester Avenue,East 167 Street,Home Street,EB,03/14/2018,204,158,106,85,106,181,243,459,569,497,497,499,530,578,658,735,767,663,720,705,492,408,326,314
372,131907,47 Avenue,189 Street,190 Street,EB,03/14/2018,3,2,1,0,1,4,18,40,39,25,19,20,23,28,41,42,27,57,43,31,20,15,9,9
372,131907,47 Avenue,189 Street,190 Street,WB,03/14/2018,0,3,1,0,0,0,3,13,15,3,3,7,5,5,5,11,10,11,9,5,6,1,3,1
326,33411,11 Avenue,West 27 Street,West 28 Street,SB,03/15/2018,349,262,120,131,135,191,434,709,781,742,778,734,739,750,765,719,649,540,613,679,622,499,454,422
327,31123,Grand Street,Union Avenue,Lorimer Street,EB,03/15/2018,302,180,132,94,64,84,250,325,343,305,290,319,374,319,393,432,424,455,384,405,371,301,311,295
327,31123,Grand Street,Union Avenue,Lorimer Street,WB,03/15/2018,244,209,159,197,387,508,529,460,452,447,450,444,443,488,463,479,483,473,446,503,448,451,422,396
328,70896,167 Street,Audubon Avenue,St Nicholas Avenue,WB,03/15/2018,13,11,9,6,8,23,28,57,108,89,56,38,51,43,78,61,41,45,49,36,26,22,31,23
329,76510,31 Avenue,87 Street,88 Street,EB,03/15/2018,39,22,13,8,24,33,76,144,115,121,145,169,204,221,210,285,279,352,278,200,147,114,83,52
329,76510,31 Avenue,87 Street,88 Street,WB,03/15/2018,34,26,20,12,31,58,168,356,366,235,159,164,158,193,238,203,182,171,180,151,118,98,80,53
330,34178,West 42 Street,5 Avenue,6 Avenue,EB,03/15/2018,285,209,136,141,320,663,795,768,843,628,516,561,497,414,596,473,378,347,340,355,300,319,323,486
330,34178,West 42 Street,5 Avenue,6 Avenue,WB,03/15/2018,443,305,230,189,246,365,537,647,773,812,813,824,880,805,840,821,809,787,700,662,559,493,509,491
331,33968,8 Avenue,West 47 Street,West 48 Street,NB,03/15/2018,1224,876,743,574,538,751,1087,1194,1237,1188,1124,1193,1002,1328,1355,1313,1289,1378,1416,1403,1358,1406,1359,1383
333,33615,11 Avenue,West 44 Street,West 45 Street,NB,03/15/2018,31,24,22,16,19,16,39,79,114,269,140,90,76,81,94,73,104,109,133,131,73,58,49,37
333,33615,11 Avenue,West 44 Street,West 45 Street,SB,03/15/2018,786,471,311,287,303,445,695,992,1159,1361,1257,1217,1273,1243,1427,1368,1406,1160,1211,1253,1216,917,995,1003
334,78760,Southern Boulevard,Jennings Street,East 172 Street,NB,03/15/2018,74,51,44,36,36,47,89,184,240,173,198,188,175,198,257,274,232,296,246,167,148,120,123,92
334,78760,Southern Boulevard,Jennings Street,East 172 Street,SB,03/15/2018,51,38,20,23,33,38,83,155,184,152,147,129,125,130,144,158,169,165,133,97,86,77,72,67
335,33850,9 Avenue,West 46 Street,West 47 Street,SB,03/15/2018,1559,1164,831,690,532,582,966,1199,1303,1425,1465,1505,1525,1510,1647,1508,1614,1596,1903,1875,1768,1686,1849,1818
369,78877,Westchester Avenue,East 167 Street,Home Street,WB,03/15/2018,276,195,131,115,137,221,467,813,737,754,578,570,572,621,690,426,460,450,475,578,611,517,452,340
369,78877,Westchester Avenue,East 167 Street,Home Street,EB,03/15/2018,160,108,98,69,115,147,268,490,523,461,461,455,508,524,602,710,689,668,690,558,397,339,320,224
372,131907,47 Avenue,189 Street,190 Street,EB,03/15/2018,6,2,0,0,3,4,17,38,47,23,27,21,23,14,29,30,24,26,26,23,20,10,7,2
372,131907,47 Avenue,189 Street,190 Street,WB,03/15/2018,1,0,2,0,0,0,8,11,14,6,5,13,20,15,29,23,19,11,16,16,11,9,7,1
316,119816,Southern Boulevard,Crotona Park East,East 175 Street,NB,04/07/2018,167,106,61,70,62,72,66,109,164,200,228,255,353,353,384,360,363,320,291,287,186,196,170,167
316,119816,Southern Boulevard,Crotona Park East,East 175 Street,SB,04/07/2018,170,109,107,73,86,77,103,146,199,240,276,296,302,329,354,414,415,398,326,368,332,259,211,185
332,34188,6 Avenue,West 45 Street,West 46 Street,NB,04/07/2018,1424,1424,1250,989,795,732,835,956,1164,1316,1344,1306,1344,1263,1388,1528,1761,1821,1638,1743,1540,1660,1913,1644
336,82326,108 Street,62 Avenue,Apex Place,NB,04/07/2018,85,63,49,37,33,54,84,130,171,250,227,255,234,319,295,321,259,311,261,254,227,212,181,162
336,82326,108 Street,62 Avenue,Apex Place,SB,04/07/2018,274,171,147,95,76,77,102,214,299,376,432,494,543,583,586,604,589,663,708,582,549,466,425,355
337,107126,Tinton Avenue,Home Street,East 168 Street,NB,04/07/2018,47,48,30,15,22,21,33,38,42,55,61,90,99,128,88,91,116,80,98,101,86,95,80,56
337,107126,Tinton Avenue,Home Street,East 168 Street,SB,04/07/2018,36,22,19,16,23,14,19,26,48,52,58,36,81,82,88,112,106,88,88,89,80,90,83,70
339,91191,Main Street,37 Avenue,38 Avenue,NB,04/07/2018,104,52,39,22,29,48,93,157,252,234,248,257,278,241,213,199,171,207,224,281,271,275,271,182
339,91191,Main Street,37 Avenue,38 Avenue,SB,04/07/2018,138,74,64,49,36,64,117,133,213,324,270,399,427,383,397,373,416,297,296,350,267,214,203,168
340,176279,Grand Concourse,187 Street,184 Street,NB,04/07/2018,298,178,113,103,117,72,104,138,214,228,280,324,423,500,595,617,715,707,645,564,489,439,376,296
340,176279,Grand Concourse,187 Street,184 Street,SB,04/07/2018,115,89,45,34,59,55,101,156,280,278,290,395,484,436,491,499,544,527,468,406,365,291,263,207
340,148197,Grand Concourse,187 Street,184 Street,NB,04/07/2018,240,170,172,130,113,122,105,199,275,352,383,345,395,437,449,470,514,446,479,410,353,317,273,273
340,148198,Grand Concourse,187 Street,184 Street,SB,04/07/2018,209,180,116,122,93,89,108,186,246,302,359,364,392,455,415,443,496,514,441,372,363,289,246,235
341,228790,Kings Highway,Avenue J,Avenue I,NB,04/07/2018,113,84,59,54,60,75,117,220,254,291,318,327,315,340,343,386,407,377,310,244,256,192,211,177
341,228790,Kings Highway,Avenue J,Avenue I,SB,04/07/2018,81,54,27,10,14,18,62,99,145,210,167,200,208,209,230,238,244,196,183,143,161,130,126,69
341,228794,Kings Highway,Avenue J,Avenue I,NB,04/07/2018,35,30,19,15,13,21,25,48,67,79,79,102,110,130,106,133,125,113,107,77,90,59,55,59
341,228792,Kings Highway,Avenue J,Avenue I,SB,04/07/2018,42,34,15,17,11,18,18,57,59,68,83,89,95,95,77,100,94,109,102,90,85,69,55,70
342,176380,204 Street,Grand Concourse,Valentine Avenue,EB,04/07/2018,7,3,0,0,2,3,6,5,8,13,19,16,12,21,14,33,25,11,20,21,15,13,12,11
342,176380,204 Street,Grand Concourse,Valentine Avenue,WB,04/07/2018,15,14,7,12,8,4,9,15,23,18,29,24,26,31,32,23,23,34,26,27,25,23,22,18
342,147346,204 Street,Grand Concourse,Valentine Avenue,EB,04/07/2018,111,76,27,21,22,30,30,28,48,59,84,95,80,58,82,78,122,99,91,86,89,101,73,81
342,147347,204 Street,Grand Concourse,Valentine Avenue,WB,04/07/2018,48,33,21,10,8,13,15,18,27,45,55,52,70,62,53,58,81,64,74,74,60,72,54,50
343,87459,Boston Road,Bronx Park East,Pelham Parkway,NB,04/07/2018,372,302,160,137,139,142,204,338,501,591,758,880,945,943,1002,1047,1025,937,941,819,748,604,603,492
343,87459,Boston Road,Bronx Park East,Pelham Parkway,SB,04/07/2018,218,142,130,98,112,118,154,225,322,380,643,538,642,628,641,752,719,764,625,513,510,494,395,349
344,72860,Cedar Avenue,West 179 Street,West Fordham Road,NB,04/07/2018,174,101,75,77,56,63,84,91,134,145,159,139,178,216,180,173,117,121,138,109,122,117,116,126
344,72860,Cedar Avenue,West 179 Street,West Fordham Road,SB,04/07/2018,123,85,60,56,63,44,41,50,78,87,124,137,199,171,206,196,176,217,211,220,202,171,169,164
345,146667,Southern Boulevard,East Fordham Road,East Fordham Road,NB,04/07/2018,152,130,93,68,84,77,147,176,235,280,306,345,376,406,430,434,433,432,429,361,303,324,259,232
345,146674,Southern Boulevard,East Fordham Road,East Fordham Road,SB,04/07/2018,250,189,135,100,122,110,176,289,399,477,516,605,726,686,820,872,946,958,814,655,629,524,483,364
346,174360,East 170  Main Road,Grant Avenue,Morris Avenue,EB,04/07/2018,124,89,61,42,34,37,37,71,86,145,149,198,184,200,206,219,239,229,205,182,197,179,148,114
346,174360,East 170 Main Road,Grant Avenue,Morris Avenue,WB,04/07/2018,103,64,46,46,61,42,49,82,104,164,236,280,254,278,254,284,253,257,213,182,172,141,146,117
346,146865,East 170 Service Road,Grant Avenue,Morris Avenue,EB,04/07/2018,11,7,5,6,6,20,20,23,35,26,37,50,57,68,56,41,36,38,21,24,15,17,8,8
346,146864,East 170 Service Road,Grant Avenue,Morris Avenue,WB,04/07/2018,130,91,79,74,78,56,55,92,118,130,176,195,248,231,252,258,272,305,280,263,220,202,199,164
347,256800,Webster Ave,East 233 Street,234 Street,NB,04/07/2018,273,169,108,110,148,119,183,254,342,402,465,531,581,701,727,548,508,503,487,519,442,428,389,336
347,256800,Webster Ave,East 233 Street,234 Street,SB,04/07/2018,189,117,100,79,83,78,168,226,281,359,380,423,434,694,580,515,486,488,471,442,367,325,311,291
348,9004434,Harrod Avenue,Cross Bronx Expressway,East 174 Street,NB,04/07/2018,55,43,31,26,18,24,41,52,59,70,74,74,66,103,99,92,102,108,90,128,93,82,70,76
348,9004434,Harrod Avenue,Cross Bronx Expressway,East 174 Street,SB,04/07/2018,54,48,37,15,19,20,33,32,51,61,54,65,78,86,88,92,75,90,68,92,80,59,62,66
349,121069,Crotona Avenue,Claremont Parkway,Crotona Avenue North,NB,04/07/2018,99,66,56,43,50,41,48,85,137,177,188,233,276,267,270,287,316,336,275,243,243,207,193,123
349,121069,Crotona Avenue,Claremont Parkway,Crotona Avenue North,SB,04/07/2018,122,64,59,40,46,50,75,105,149,182,209,240,267,269,299,328,319,311,293,289,261,197,200,180
350,106931,W 155 Street,Edgecombe Avenue,St Nicholas Avenue,EB,04/07/2018,419,324,223,218,218,196,226,301,337,407,398,648,522,579,537,570,476,525,587,572,576,598,556,472
350,106931,W 155 Street,Edgecombe Avenue,St Nicholas Avenue,WB,04/07/2018,319,306,194,196,206,189,300,410,467,603,616,586,630,596,602,568,482,611,612,597,569,502,494,539
351,41813,Albany Avenue,Farragut Road,Glenwood Road,NB,04/07/2018,29,18,9,6,11,7,37,77,140,232,207,245,221,293,254,264,275,247,237,212,170,114,96,56
351,41813,Albany Avenue,Farragut Road,Glenwood Road,SB,04/07/2018,76,64,39,44,32,36,39,66,110,180,178,251,229,205,282,224,275,290,276,255,246,189,140,142
352,41771,Linden Boulevard,East 37 Street,East 38 Street,EB,04/07/2018,330,230,197,144,172,168,159,247,287,333,385,472,519,522,575,562,548,518,497,512,512,427,418,363
352,41771,Linden Boulevard,East 37 Street,East 38 Street,WB,04/07/2018,276,199,128,104,111,162,221,287,358,375,412,443,446,457,469,453,458,474,501,429,464,410,351,337
353,126962,Colonial Road,67 Street,Senator Street,NB,04/07/2018,13,10,5,4,7,4,14,13,17,41,34,48,41,51,47,45,53,59,44,29,39,25,36,16
353,126962,Colonial Road,67 Street,Senator Street,SB,04/07/2018,64,36,19,18,20,14,36,64,82,121,156,169,173,210,191,189,214,203,197,184,149,149,122,66
354,120618,Poly Place,7 Avenue,14 Avenue,EB,04/07/2018,136,104,79,57,48,51,48,95,110,176,213,237,272,261,288,333,316,460,446,294,185,174,155,219
354,120618,Poly Place,7 Avenue,14 Avenue,WB,04/07/2018,77,25,17,7,16,24,73,124,143,209,227,276,263,286,276,264,321,251,247,218,180,105,100,93
355,251085,Montrose Avenue,Union Avenue,Lorimer Street,EB,04/07/2018,84,70,50,41,26,29,59,50,96,119,139,133,164,213,199,236,257,197,198,175,154,143,155,107
356,164341,Norfolk Street,Delancey Street,Rivington Street,NB,04/07/2018,207,186,103,51,49,32,35,28,58,74,86,139,151,145,154,221,177,166,161,202,205,198,228,251
357,62211,Central Avenue,Virginia Street,Doughty Boulevard,EB,04/07/2018,44,27,28,20,21,31,77,123,145,168,198,185,237,212,219,214,195,202,184,194,154,159,155,144
357,62211,Central Avenue,Virginia Street,Doughty Boulevard,WB,04/07/2018,149,70,59,52,56,57,148,205,261,306,275,329,353,379,382,384,373,364,377,409,295,293,305,303
358,66455,56 Road,43 Street,48 Street,EB,04/07/2018,191,103,69,71,52,76,71,150,181,215,234,247,273,297,313,367,378,321,290,244,187,166,148,150
358,66455,56 Road,43 Street,48 Street,WB,04/07/2018,134,68,44,61,62,121,224,279,313,297,325,322,376,449,428,558,383,341,333,188,158,116,94,80
359,89865,Jewel Avenue,137 Street,138 Street,EB,04/07/2018,74,64,27,32,29,24,39,72,140,132,189,187,235,214,250,225,274,230,225,221,214,231,228,174
359,89865,Jewel Avenue,137 Street,138 Street,WB,04/07/2018,66,61,35,40,30,46,75,125,178,240,261,277,314,295,254,270,253,239,254,225,252,273,243,162
360,9009052,Catherine Street,Cherry Street,Monroe Street,SB,04/07/2018,58,39,30,26,25,37,38,53,70,96,111,119,119,111,100,119,88,131,93,103,106,64,71,59
361,157162,Utopia Parkway,65 Avenue,67 Avenue,NB,04/07/2018,114,76,56,41,56,73,117,144,233,269,375,389,425,400,411,435,373,348,334,298,268,200,202,137
361,156873,Utopia Parkway,65 Avenue,67 Avenue,SB,04/07/2018,72,53,25,21,18,27,49,109,276,323,287,286,308,361,346,307,332,314,274,303,250,240,174,134
362,139707,Bronx River Parkway,222 Street,221 Street,NB,04/07/2018,1451,934,554,462,458,543,908,1581,2009,2285,2609,3403,3963,2583,3117,3657,3979,3713,3487,3000,2462,2180,2070,1796
362,139708,Bronx River Parkway,222 Street,221 Street,SB,04/07/2018,1469,835,584,440,530,621,1248,1607,2031,2378,2742,3338,3896,2135,2842,3838,4146,3921,3749,3582,3042,2731,2439,2087
363,184562,Grand Concourse Main Road,Hawkstone Street,Mount Eden Avenue,NB,04/07/2018,443,241,142,129,125,90,110,165,252,358,413,532,615,672,761,837,869,843,742,740,607,557,416,358
363,184562,Grand Concourse Main Road,Hawkstone Street,Mount Eden Avenue,SB,04/07/2018,230,160,147,100,124,135,181,216,296,367,397,533,620,584,645,656,678,722,601,541,431,397,344,311
363,149759,Grand Concourse Service Road,Hawkstone Street,Mount Eden Avenue,NB,04/07/2018,215,161,151,110,92,111,117,187,218,244,256,253,275,293,327,405,469,465,344,310,274,269,270,233
363,144881,Grand Concourse Service Road,Hawkstone Street,Mount Eden Avenue,SB,04/07/2018,193,152,138,92,92,79,86,144,182,202,267,253,296,279,313,313,278,289,302,290,280,242,234,226
364,156336,Merrick Boulevard,111 Avenue,111 Road,NB,04/07/2018,177,118,88,64,88,113,182,226,361,414,579,602,657,621,637,673,577,537,517,460,414,311,311,214
364,150346,Merrick Boulevard,111 Avenue,111 Road,SB,04/07/2018,341,213,115,95,103,116,188,277,385,451,500,630,706,715,738,857,794,718,724,641,541,429,378,333
365,28775,New York Avenue,Farragut Road,Glenwood Road,NB,04/07/2018,57,56,23,25,24,24,35,53,76,83,134,149,167,174,192,183,166,176,156,136,150,113,95,70
